Feature,PC,r,p_value
feature_1_block_lag1_autocorr_WINDOW_2,PC10,0.3919150237093557,9.568676523973268e-06
feature_1_block_lag1_autocorr_WINDOW_2,PC11,-0.10869358898939946,0.23731656276373356
feature_1_block_lag1_autocorr_WINDOW_2,PC12,0.03643520190569041,0.6927829415955888
feature_1_block_lag1_autocorr_WINDOW_2,PC13,-0.1528879896740341,0.09549651481774597
feature_1_block_lag1_autocorr_WINDOW_2,PC14,-0.16473961533245368,0.07216923633002667
feature_1_block_lag1_autocorr_WINDOW_2,PC15,-0.11563067515683097,0.20852356611414344
feature_1_block_lag1_autocorr_WINDOW_2,PC16,-0.10519440466336352,0.25284715420147225
feature_1_block_lag1_autocorr_WINDOW_2,PC17,-0.19757976660985127,0.030533906832863437
feature_1_block_lag1_autocorr_WINDOW_2,PC18,-0.0995770326509983,0.27921418959073985
feature_1_block_lag1_autocorr_WINDOW_2,PC19,-0.07063519386556684,0.44330210574850926
feature_1_block_lag1_autocorr_WINDOW_2,PC20,-0.22651828072508032,0.012852227883327693
feature_1_block_lag1_autocorr_WINDOW_2,PC21,0.012111580719043488,0.8955444630771554
feature_1_block_lag1_autocorr_WINDOW_2,PC22,-0.06983792947130382,0.4484780918586026
feature_1_block_lag1_autocorr_WINDOW_2,PC23,-0.0959413753655436,0.2972302758133963
feature_1_block_lag1_autocorr_WINDOW_2,PC24,-0.15397517169322925,0.09313498219012302
feature_1_block_lag1_autocorr_WINDOW_2,PC25,0.020677687220514517,0.8226283061132614
feature_1_block_lag1_autocorr_WINDOW_2,PC26,0.186942126307354,0.04090673205246562
feature_1_block_lag1_autocorr_WINDOW_2,PC27,0.0023209097997357285,0.979928769576176
feature_1_block_lag1_autocorr_WINDOW_2,PC28,-0.010674670299690148,0.9078788209810491
feature_1_block_lag1_autocorr_WINDOW_2,PC29,-0.1370108225871467,0.13564270601943623
feature_1_block_lag1_autocorr_WINDOW_2,PC30,0.16036742917101454,0.08017138949438059
feature_1_block_lag1_autocorr_WINDOW_2,PC31,0.003394024385919587,0.9706519529709471
feature_1_block_lag1_autocorr_WINDOW_2,PC32,0.06215277151309977,0.5000726092996064
feature_1_block_lag1_autocorr_WINDOW_2,PC33,0.0427356489829936,0.6430365695635896
feature_1_block_lag1_autocorr_WINDOW_2,PC34,0.04826191567914704,0.6006581451740635
feature_1_block_lag1_autocorr_WINDOW_2,PC35,0.006264804564100574,0.9458574076778374
feature_1_block_lag1_autocorr_WINDOW_2,PC36,0.0726704204074916,0.4302430096431457
feature_1_block_lag1_autocorr_WINDOW_2,PC37,0.14147245509394749,0.12324503887116119
feature_1_block_lag1_autocorr_WINDOW_2,PC38,0.051621693925189276,0.5755190342452944
feature_1_block_lag1_autocorr_WINDOW_2,PC39,-0.059795621650009366,0.5164980723657008
feature_1_block_lag1_autocorr_WINDOW_2,PC40,-0.03895247646625884,0.67273519097286
feature_1_block_lag1_autocorr_WINDOW_2,PC41,0.016007533259674488,0.862235292083729
feature_1_block_lag1_autocorr_WINDOW_2,PC42,0.027561232452497413,0.7650813636850977
feature_1_block_lag1_autocorr_WINDOW_2,PC43,0.05829521370717631,0.5270953860544398
feature_1_block_lag1_autocorr_WINDOW_2,PC44,0.08144779468509947,0.37650861322196955
feature_1_block_lag1_autocorr_WINDOW_2,PC45,-0.022484530303979816,0.8074179106947608
feature_1_block_lag1_autocorr_WINDOW_2,PC46,0.026066622636636352,0.7774798125685781
feature_1_block_lag1_autocorr_WINDOW_2,PC47,0.03167899842840543,0.7312374020256271
feature_1_block_lag1_autocorr_WINDOW_2,PC48,0.017911554878652633,0.8460403502025148
feature_1_block_lag1_autocorr_WINDOW_2,PC49,0.09617401538202931,0.29605498651442763
feature_1_block_lag1_autocorr_WINDOW_2,PC50,0.03049730847480612,0.7409002589476773
feature_1_block_lag1_autocorr_WINDOW_2,PC51,0.05967336058978516,0.5173574982890727
feature_1_block_lag1_autocorr_WINDOW_2,PC52,-0.11490619397898819,0.2114080144839152
feature_1_block_lag1_autocorr_WINDOW_2,PC53,0.06378992474651998,0.4888274892224131
feature_1_block_lag1_autocorr_WINDOW_2,PC54,0.051463754362556596,0.5766897303617233
feature_1_block_lag1_autocorr_WINDOW_2,PC55,0.00315219905765584,0.9727421766603463
feature_1_block_lag1_autocorr_WINDOW_2,PC56,0.03721555816741603,0.6865445808161418
feature_1_block_lag1_autocorr_WINDOW_2,PC57,0.0382562416090393,0.6782578557039141
feature_1_block_lag1_autocorr_WINDOW_2,PC58,0.007748017921280728,0.9330658498300122
feature_1_block_lag1_autocorr_WINDOW_2,PC59,-0.016089817430645616,0.8615341779691601
feature_1_block_lag1_autocorr_WINDOW_2,PC60,-0.013693102062591597,0.8819976455492583
feature_1_block_lag1_autocorr_WINDOW_2,PC61,-0.034426083823381935,0.7089383771823142
feature_1_block_lag1_autocorr_WINDOW_2,PC62,-0.05894636084595665,0.5224829451413237
feature_1_block_lag1_autocorr_WINDOW_2,PC63,-0.002314618413332095,0.9799831662072109
feature_1_block_lag1_autocorr_WINDOW_2,PC64,-0.037350793562064666,0.6854656012114589
feature_1_block_lag1_autocorr_WINDOW_2,PC65,-0.006574244989288325,0.9431874785157518
feature_1_block_lag1_autocorr_WINDOW_2,PC66,0.006924438429968739,0.9401666836663867
feature_1_block_lag1_autocorr_WINDOW_2,PC67,0.002825559204424285,0.9755657877809749
feature_1_block_lag1_autocorr_WINDOW_2,PC68,-0.011532570253157034,0.900511826935541
feature_1_block_lag1_autocorr_WINDOW_2,PC69,0.029099876941977968,0.7523794445618044
feature_1_block_lag1_autocorr_WINDOW_2,PC70,-0.020757632873365225,0.8219538684930833
feature_1_block_lag1_autocorr_WINDOW_2,PC71,-0.011079069867048406,0.904405130639511
feature_1_block_lag1_autocorr_WINDOW_2,PC72,0.02028260034370891,0.8259632292016315
feature_1_block_lag1_autocorr_WINDOW_2,PC73,-0.023898511848144587,0.7955643383867114
feature_1_block_lag1_autocorr_WINDOW_2,PC74,0.006715370055795665,0.9419700236522062
feature_1_block_lag1_autocorr_WINDOW_2,PC75,0.02051767813620409,0.8239785631478513
feature_1_block_lag1_autocorr_WINDOW_3,PC1,-0.049008749540431426,0.595027847098528
feature_1_block_lag1_autocorr_WINDOW_3,PC2,-0.19475979792985726,0.03303875897222333
feature_1_block_lag1_autocorr_WINDOW_3,PC3,0.059564043477795835,0.5181265539926058
feature_1_block_lag1_autocorr_WINDOW_3,PC4,0.21772026240935785,0.01690477778080749
feature_1_block_lag1_autocorr_WINDOW_3,PC5,-0.30665932960172876,0.0006578115612792771
feature_1_block_lag1_autocorr_WINDOW_3,PC6,0.30842359713064743,0.000609853653768107
feature_1_block_lag1_autocorr_WINDOW_3,PC7,-0.17005967038912373,0.06331658298507742
feature_1_block_lag1_autocorr_WINDOW_3,PC8,-0.26302262438030083,0.0037031979546179243
feature_1_block_lag1_autocorr_WINDOW_3,PC9,-0.3227722340565149,0.0003237507513977167
feature_1_block_lag1_autocorr_WINDOW_3,PC10,0.04163114802257117,0.6516517158026043
feature_1_block_lag1_autocorr_WINDOW_3,PC11,-0.08370747431329932,0.3633669244874335
feature_1_block_lag1_autocorr_WINDOW_3,PC12,0.0045043462657691595,0.9610576280547143
feature_1_block_lag1_autocorr_WINDOW_3,PC13,0.09092430988059534,0.32332498747202365
feature_1_block_lag1_autocorr_WINDOW_3,PC14,0.24526389222806955,0.006934391556862037
feature_1_block_lag1_autocorr_WINDOW_3,PC15,0.10263276302847175,0.2646506615064584
feature_1_block_lag1_autocorr_WINDOW_3,PC16,-0.045889622302200346,0.6186981372851852
feature_1_block_lag1_autocorr_WINDOW_3,PC17,-0.0802520055608999,0.38357863388521996
feature_1_block_lag1_autocorr_WINDOW_3,PC18,-0.07388600715303316,0.42254951690019227
feature_1_block_lag1_autocorr_WINDOW_3,PC19,-0.11713531430608029,0.2026232109548364
feature_1_block_lag1_autocorr_WINDOW_3,PC20,0.13704699250080934,0.13553851310487566
feature_1_block_lag1_autocorr_WINDOW_3,PC21,-0.15100570902220403,0.09969679250808386
feature_1_block_lag1_autocorr_WINDOW_3,PC22,0.11493417854348084,0.211296070707637
feature_1_block_lag1_autocorr_WINDOW_3,PC23,0.15098100478756432,0.09975287133029045
feature_1_block_lag1_autocorr_WINDOW_3,PC24,-0.06681062077339302,0.4684374020581728
feature_1_block_lag1_autocorr_WINDOW_3,PC25,-0.18956514179597034,0.038108261132998825
feature_1_block_lag1_autocorr_WINDOW_3,PC26,-0.11151128354573217,0.22530388381044322
feature_1_block_lag1_autocorr_WINDOW_3,PC27,0.2622363596808598,0.003810923398355521
feature_1_block_lag1_autocorr_WINDOW_3,PC28,0.03726814352628644,0.6861249518913181
feature_1_block_lag1_autocorr_WINDOW_3,PC29,-0.03336030449297511,0.7175616797902565
feature_1_block_lag1_autocorr_WINDOW_3,PC30,0.10823543551972595,0.23931125989286853
feature_1_block_lag1_autocorr_WINDOW_3,PC31,-0.08397857632360672,0.3618095327158929
feature_1_block_lag1_autocorr_WINDOW_3,PC32,-0.04897038276034594,0.5953165096355905
feature_1_block_lag1_autocorr_WINDOW_3,PC33,-0.11839458094529315,0.1977781547894022
feature_1_block_lag1_autocorr_WINDOW_3,PC34,0.09977656343209228,0.27824712801089224
feature_1_block_lag1_autocorr_WINDOW_3,PC35,0.08628357642489479,0.34873541231113925
feature_1_block_lag1_autocorr_WINDOW_3,PC36,0.0054294664979129825,0.9530678278026211
feature_1_block_lag1_autocorr_WINDOW_3,PC37,-0.10281835791652463,0.26378308902338576
feature_1_block_lag1_autocorr_WINDOW_3,PC38,-0.02655957357585878,0.773384210485258
feature_1_block_lag1_autocorr_WINDOW_3,PC39,-0.00671246750389759,0.941995061989646
feature_1_block_lag1_autocorr_WINDOW_3,PC40,0.0025514456816202596,0.9779355741424868
feature_1_block_lag1_autocorr_WINDOW_3,PC41,0.19535657458627825,0.03249465639187633
feature_1_block_lag1_autocorr_WINDOW_3,PC42,-0.0922489199319995,0.3162963845696233
feature_1_block_lag1_autocorr_WINDOW_3,PC43,0.05605760602885056,0.5431004248696838
feature_1_block_lag1_autocorr_WINDOW_3,PC44,-0.004791743822230833,0.9585750685885792
feature_1_block_lag1_autocorr_WINDOW_3,PC45,0.00771905119899749,0.9333155125928196
feature_1_block_lag1_autocorr_WINDOW_3,PC46,0.019995050749736634,0.828392385663792
feature_1_block_lag1_autocorr_WINDOW_3,PC47,-0.07068347759916269,0.4429897250194028
feature_1_block_lag1_autocorr_WINDOW_3,PC48,0.07487987535515644,0.41631883863464564
feature_1_block_lag1_autocorr_WINDOW_3,PC49,0.034249025712000516,0.7103684546985257
feature_1_block_lag1_autocorr_WINDOW_3,PC50,-0.07140165149824369,0.4383580532554281
feature_1_block_lag1_autocorr_WINDOW_3,PC51,-0.08888750046742151,0.33432715491699133
feature_1_block_lag1_autocorr_WINDOW_3,PC52,-0.06038117216839562,0.5123921357577966
feature_1_block_lag1_autocorr_WINDOW_3,PC53,-0.00903952447019521,0.9219413797839777
feature_1_block_lag1_autocorr_WINDOW_3,PC54,0.030100365586135734,0.7441552815030599
feature_1_block_lag1_autocorr_WINDOW_3,PC55,-0.0703158995868696,0.4453709656669577
feature_1_block_lag1_autocorr_WINDOW_3,PC56,-0.00014795834543938208,0.9987203233573693
feature_1_block_lag1_autocorr_WINDOW_3,PC57,0.018805382816449178,0.8384594237909565
feature_1_block_lag1_autocorr_WINDOW_3,PC58,0.007103123375142788,0.9386256586202247
feature_1_block_lag1_autocorr_WINDOW_3,PC59,-0.0019992980910536404,0.982709603554694
feature_1_block_lag1_autocorr_WINDOW_3,PC60,-0.027108180516446312,0.7688335171219379
feature_1_block_lag1_autocorr_WINDOW_3,PC61,-0.06492078884238109,0.48113919610475764
feature_1_block_lag1_autocorr_WINDOW_3,PC62,-0.0061182751252103346,0.9471219115289299
feature_1_block_lag1_autocorr_WINDOW_3,PC63,0.021642005706728293,0.8145018922130239
feature_1_block_lag1_autocorr_WINDOW_3,PC64,0.04266303166316809,0.643601550340857
feature_1_block_lag1_autocorr_WINDOW_3,PC65,-0.045849935973503925,0.6190019089785612
feature_1_block_lag1_autocorr_WINDOW_3,PC66,0.019651712544616413,0.8312949539629935
feature_1_block_lag1_autocorr_WINDOW_3,PC67,0.011084500233015306,0.9043584973018146
feature_1_block_lag1_autocorr_WINDOW_3,PC68,-0.01855204617950454,0.8406066063483689
feature_1_block_lag1_autocorr_WINDOW_3,PC69,0.01659644733353783,0.8572197581042852
feature_1_block_lag1_autocorr_WINDOW_3,PC70,0.029090077631532305,0.7524601354404745
feature_1_block_lag1_autocorr_WINDOW_3,PC71,-0.008467721927217245,0.9268649048406505
feature_1_block_lag1_autocorr_WINDOW_3,PC72,0.012202129507020553,0.8947680003050538
feature_1_block_lag1_autocorr_WINDOW_3,PC73,0.0015515180497402692,0.9865816973967496
feature_1_block_lag1_autocorr_WINDOW_3,PC74,-0.01738853746767438,0.8504828592869283
feature_1_block_lag1_autocorr_WINDOW_3,PC75,-0.05835016965195643,0.5267053111524227
feature_1_block_median_WINDOW_1,PC1,0.5480738011600356,9.222963331772744e-11
feature_1_block_median_WINDOW_1,PC2,-0.26528877424744124,0.003407836414759762
feature_1_block_median_WINDOW_1,PC3,-0.22982265804588953,0.011565697049659051
feature_1_block_median_WINDOW_1,PC4,0.32882288577442664,0.00024552365631276806
feature_1_block_median_WINDOW_1,PC5,-0.035445140715747114,0.7007273868645736
feature_1_block_median_WINDOW_1,PC6,0.1239799916042921,0.17729564029440523
feature_1_block_median_WINDOW_1,PC7,-0.0720602872100214,0.4341346252042329
feature_1_block_median_WINDOW_1,PC8,-0.04322673576508681,0.6392211535856597
feature_1_block_median_WINDOW_1,PC9,-0.016650578996736137,0.8567590237635527
feature_1_block_median_WINDOW_1,PC10,0.08958864298331039,0.3305132255229445
feature_1_block_median_WINDOW_1,PC11,-0.1941264684597237,0.03362458850921522
feature_1_block_median_WINDOW_1,PC12,0.31142539631614197,0.0005355753745583483
feature_1_block_median_WINDOW_1,PC13,0.23139930258013336,0.010992640901610382
feature_1_block_median_WINDOW_1,PC14,-0.0030048396119786956,0.9740159735064041
feature_1_block_median_WINDOW_1,PC15,-0.028019044811553692,0.7612953059171519
feature_1_block_median_WINDOW_1,PC16,-0.1832820156021236,0.04509724897460945
feature_1_block_median_WINDOW_1,PC17,-0.040784196455092764,0.6582892853783554
feature_1_block_median_WINDOW_1,PC18,-0.10294854657178731,0.26317567275439985
feature_1_block_median_WINDOW_1,PC19,0.053510768318286106,0.5616033085824282
feature_1_block_median_WINDOW_1,PC20,-0.04177709036018786,0.6505106928306337
feature_1_block_median_WINDOW_1,PC21,0.08612808421992976,0.34960794014998897
feature_1_block_median_WINDOW_1,PC22,-0.015906999631465267,0.8630920487151496
feature_1_block_median_WINDOW_1,PC23,0.03106073198478998,0.736287920225238
feature_1_block_median_WINDOW_1,PC24,0.07300065662354716,0.42814502938657917
feature_1_block_median_WINDOW_1,PC25,-0.11680247922638871,0.20391794595498933
feature_1_block_median_WINDOW_1,PC26,0.21337112255969348,0.019288263201772078
feature_1_block_median_WINDOW_1,PC27,-0.1643360407348184,0.07287971039866357
feature_1_block_median_WINDOW_1,PC28,-0.03385975039391573,0.7135161217724304
feature_1_block_median_WINDOW_1,PC29,-0.06159508362925746,0.5039339070667853
feature_1_block_median_WINDOW_1,PC30,-0.026249917715279434,0.775956215794893
feature_1_block_median_WINDOW_1,PC31,0.12130393416132475,0.1869055489603617
feature_1_block_median_WINDOW_1,PC32,-0.05394740669633194,0.5584098504595909
feature_1_block_median_WINDOW_1,PC33,-0.11561514246078711,0.2085851110694437
feature_1_block_median_WINDOW_1,PC34,0.050093967190463606,0.5868891986282084
feature_1_block_median_WINDOW_1,PC35,-0.024047148268007093,0.7943209525556222
feature_1_block_median_WINDOW_1,PC36,-0.04180133268742514,0.6503212369185725
feature_1_block_median_WINDOW_1,PC37,-0.10828241915129026,0.23910616821242944
feature_1_block_median_WINDOW_1,PC38,0.05426754999618662,0.5560739569418834
feature_1_block_median_WINDOW_1,PC39,-0.08519360408010793,0.35488044939341507
feature_1_block_median_WINDOW_1,PC40,-0.034025589466914155,0.7121745602895972
feature_1_block_median_WINDOW_1,PC41,-0.04129197908846241,0.6543065536469894
feature_1_block_median_WINDOW_1,PC42,0.019860619574490618,0.8295285885303909
feature_1_block_median_WINDOW_1,PC43,-0.039956957671587925,0.6647981380346647
feature_1_block_median_WINDOW_1,PC44,-0.0009754350309098825,0.9915637134976912
feature_1_block_median_WINDOW_1,PC45,0.0990165550222605,0.28194270363268986
feature_1_block_median_WINDOW_1,PC46,0.011340593087041703,0.9021596691701737
feature_1_block_median_WINDOW_1,PC47,-0.0010273489152431564,0.9911147415351738
feature_1_block_median_WINDOW_1,PC48,-0.039703554294984095,0.6667969885566255
feature_1_block_median_WINDOW_1,PC49,-0.04636863850660937,0.6150366803305197
feature_1_block_median_WINDOW_1,PC50,-0.05670957026034704,0.538412531013977
feature_1_block_median_WINDOW_1,PC51,0.0096612716320857,0.9165911603729348
feature_1_block_median_WINDOW_1,PC52,0.047093906106875506,0.6095109454340742
feature_1_block_median_WINDOW_1,PC53,-0.01966735025037794,0.8311627036808188
feature_1_block_median_WINDOW_1,PC54,0.0001958388266858485,0.9983062104964112
feature_1_block_median_WINDOW_1,PC55,-0.018634711483151226,0.8399058379711118
feature_1_block_median_WINDOW_1,PC56,-0.022799765824161003,0.8047713674593434
feature_1_block_median_WINDOW_1,PC57,0.010538705991700495,0.9090471142161088
feature_1_block_median_WINDOW_1,PC58,0.02468921041544294,0.7889558837447526
feature_1_block_median_WINDOW_1,PC59,-0.020675194254766154,0.8226493393570317
feature_1_block_median_WINDOW_1,PC60,-0.020355452070320305,0.8253480537211565
feature_1_block_median_WINDOW_1,PC61,-0.03980384078653758,0.6660056466450943
feature_1_block_median_WINDOW_1,PC62,-0.05119347368275285,0.578695700481118
feature_1_block_median_WINDOW_1,PC63,0.007379074121509657,0.9362462359868159
feature_1_block_median_WINDOW_1,PC64,-0.022581296008852742,0.8066052863058276
feature_1_block_median_WINDOW_1,PC65,-0.021136469849364056,0.8187596974233499
feature_1_block_median_WINDOW_1,PC66,0.0013183366320355591,0.9885982191914033
feature_1_block_median_WINDOW_1,PC67,0.0015338833020427517,0.9867341975437836
feature_1_block_median_WINDOW_1,PC68,0.006614053145490493,0.9428440489311001
feature_1_block_median_WINDOW_1,PC69,-0.00858518857799967,0.9258532224411062
feature_1_block_median_WINDOW_1,PC70,0.004752931141425727,0.958910312504727
feature_1_block_median_WINDOW_1,PC71,-3.60226040775416e-05,0.999688444046453
feature_1_block_median_WINDOW_1,PC72,0.0031386400861400654,0.9728593795974382
feature_1_block_median_WINDOW_1,PC73,-0.004396010446482121,0.961993538203046
feature_1_block_median_WINDOW_1,PC74,-0.007428974856976755,0.9358160195395957
feature_1_block_median_WINDOW_1,PC75,-0.005001374231269232,0.9567645157546081
feature_1_block_median_WINDOW_2,PC1,0.7956357193115671,1.8839153842288297e-27
feature_1_block_median_WINDOW_2,PC2,-0.24025430169757767,0.008214142980483353
feature_1_block_median_WINDOW_2,PC3,-0.2289984342332865,0.011875563012540767
feature_1_block_median_WINDOW_2,PC4,0.2457090478010594,0.006829720589171265
feature_1_block_median_WINDOW_2,PC5,-0.0016835718568239955,0.9854397504060671
feature_1_block_median_WINDOW_2,PC6,0.04421362662614921,0.6315821865091599
feature_1_block_median_WINDOW_2,PC7,-0.0570820251012405,0.5357434499479743
feature_1_block_median_WINDOW_2,PC8,-0.048900618582698584,0.5958415603168993
feature_1_block_median_WINDOW_2,PC9,-0.02091649047227564,0.8206140997062794
feature_1_block_median_WINDOW_2,PC10,-0.011938427172292519,0.8970295424573403
feature_1_block_median_WINDOW_2,PC11,-0.08866864003462804,0.33552337978373237
feature_1_block_median_WINDOW_2,PC12,0.16959058467287416,0.06405971339091607
feature_1_block_median_WINDOW_2,PC13,0.16018133015636493,0.08052718082192878
feature_1_block_median_WINDOW_2,PC14,-0.06175967320154913,0.5027927149318863
feature_1_block_median_WINDOW_2,PC15,-0.05080115549943884,0.5816131539515773
feature_1_block_median_WINDOW_2,PC16,-0.09733743328155482,0.29022356639732977
feature_1_block_median_WINDOW_2,PC17,-0.0071932324425276195,0.937848620485468
feature_1_block_median_WINDOW_2,PC18,-0.09526157490519067,0.3006822280368556
